seasonID,seasonYear,startDate,endDate,leagueName,leagueType,leagueCountry
1271,2019,2019-06-27,2020-08-21,UEFA Europa League,Cup,World
1272,2020,2020-08-18,2021-05-26,UEFA Europa League,Cup,World
1273,2021,2021-08-03,2022-05-18,UEFA Europa League,Cup,World
1274,2022,2022-08-04,2022-11-03,UEFA Europa League,Cup,World
1275,2014,2014-08-09,2015-05-22,Erovnuli Liga,League,Georgia
1276,2015,2015-08-13,2016-05-22,Erovnuli Liga,League,Georgia
1277,2016,2016-08-07,2016-12-11,Erovnuli Liga,League,Georgia
1278,2017,2017-03-04,2017-11-26,Erovnuli Liga,League,Georgia
1279,2016,2016-02-20,2016-05-21,Acreano,League,Brazil
1280,2017,2017-02-19,2017-05-13,Acreano,League,Brazil
1281,2019,2019-01-20,2019-04-23,Acreano,League,Brazil
1282,2020,2020-02-02,2020-09-13,Acreano,League,Brazil
1283,2022,2022-02-13,2022-04-21,Acreano,League,Brazil
1284,2014,2014-10-12,2014-12-20,AFF Championship,Cup,World
1285,2015,2015-02-13,2015-12-07,Liga Profesional Argentina,League,Argentina
1286,2016,2016-08-26,2017-06-27,Liga Profesional Argentina,League,Argentina
1287,2017,2017-08-25,2018-05-15,Liga Profesional Argentina,League,Argentina
1288,2018,2018-08-10,2019-04-07,Liga Profesional Argentina,League,Argentina
1289,2019,2019-07-27,2020-03-10,Liga Profesional Argentina,League,Argentina
1290,2015,2015-07-07,2015-07-26,CONCACAF Gold Cup,Cup,World
1291,2017,2017-07-07,2017-07-27,CONCACAF Gold Cup,Cup,World
1292,2019,2019-06-15,2019-07-08,CONCACAF Gold Cup,Cup,World
1293,2015,2015-01-17,2015-02-08,Africa Cup of Nations,Cup,World
1294,2017,2017-01-14,2017-02-05,Africa Cup of Nations,Cup,World
1295,2019,2017-03-22,2019-07-19,Africa Cup of Nations,Cup,World
1296,2021,2022-01-09,2022-02-06,Africa Cup of Nations,Cup,World
1297,2015,2015-06-11,2015-07-04,Copa America,Cup,World
1298,2016,2016-06-04,2016-06-27,Copa America,Cup,World
1299,2019,2019-06-15,2019-07-07,Copa America,Cup,World
1300,2021,2021-06-13,2021-07-11,Copa America,Cup,World
1301,2015,2015-08-08,2015-11-07,2nd Division - Group 1,League,Denmark
1302,2016,2016-08-06,2016-11-05,2nd Division - Group 1,League,Denmark
1303,2018,2018-08-04,2019-04-13,2nd Division - Group 1,League,Denmark
1304,2019,2019-08-03,2020-04-09,2nd Division - Group 1,League,Denmark
1305,2020,2020-08-29,2021-06-05,2nd Division - Group 1,League,Denmark
1306,2015,2015-08-07,2015-11-07,2nd Division - Group 2,League,Denmark
1307,2016,2016-08-05,2016-11-05,2nd Division - Group 2,League,Denmark
1308,2018,2018-08-04,2019-04-13,2nd Division - Group 2,League,Denmark
1309,2019,2019-08-02,2020-04-09,2nd Division - Group 2,League,Denmark
1310,2020,2020-08-28,2021-06-05,2nd Division - Group 2,League,Denmark
1311,2019,2019-03-17,2019-12-01,Japan Football League,League,Japan
1312,2020,2020-03-15,2020-11-29,Japan Football League,League,Japan
1313,2021,2021-03-14,2021-12-05,Japan Football League,League,Japan
1314,2022,2022-03-13,2022-11-20,Japan Football League,League,Japan
1315,2016,2016-08-06,2017-04-15,1st League - RS,League,Bosnia
1316,2017,2017-08-12,2018-04-14,1st League - RS,League,Bosnia
1317,2018,2018-08-11,2019-04-13,1st League - RS,League,Bosnia
1318,2019,2019-08-10,2020-03-28,1st League - RS,League,Bosnia
1319,2020,2020-08-08,2021-05-29,1st League - RS,League,Bosnia
1320,2021,2021-08-13,2022-05-28,1st League - RS,League,Bosnia
1321,2022,2022-08-06,2022-11-12,1st League - RS,League,Bosnia
1322,2016,2016-08-06,2017-06-03,1st League - FBiH,League,Bosnia
1323,2017,2017-08-05,2018-06-02,1st League - FBiH,League,Bosnia
1324,2018,2018-08-11,2019-06-01,1st League - FBiH,League,Bosnia
1325,2019,2019-08-10,2020-03-22,1st League - FBiH,League,Bosnia
1326,2020,2020-08-08,2021-06-05,1st League - FBiH,League,Bosnia
1327,2021,2021-08-14,2022-06-04,1st League - FBiH,League,Bosnia
1328,2022,2022-08-13,2022-11-19,1st League - FBiH,League,Bosnia
1329,2016,2016-03-19,2016-11-12,K3 League,League,South-Korea
1330,2017,2017-03-18,2017-11-11,K3 League,League,South-Korea
1331,2018,2018-03-17,2018-11-17,K3 League,League,South-Korea
1332,2019,2019-03-16,2019-11-09,K3 League,League,South-Korea
1333,2019,2019-07-04,2019-08-29,Amapaense,League,Brazil
1334,2020,2020-03-10,2020-10-01,Amapaense,League,Brazil
1335,2022,2022-04-28,2022-07-20,Amapaense,League,Brazil
1336,2017,2017-03-15,2017-06-15,Amazonense,League,Brazil
1337,2019,2019-02-02,2019-04-27,Amazonense,League,Brazil
1338,2020,2020-01-22,2020-04-05,Amazonense,League,Brazil
1339,2021,2021-02-10,2021-05-22,Amazonense,League,Brazil
1340,2016,2016-08-09,2016-08-09,UEFA Super Cup,Cup,World
1341,2017,2017-08-08,2017-08-08,UEFA Super Cup,Cup,World
1342,2018,2018-08-15,2018-08-15,UEFA Super Cup,Cup,World
1343,2019,2019-08-14,2019-08-14,UEFA Super Cup,Cup,World
1344,2020,2020-09-24,2020-09-24,UEFA Super Cup,Cup,World
1345,2021,2021-08-11,2021-08-11,UEFA Super Cup,Cup,World
1346,2022,2022-08-10,2022-08-10,UEFA Super Cup,Cup,World
1347,2016,2016-08-07,2016-08-07,Super Cup,Cup,Portugal
1348,2016,2016-07-23,2017-05-28,Premijer Liga,League,Bosnia
1349,2016,2016-08-07,2017-05-31,First League,League,Macedonia
1350,2017,2017-08-12,2018-05-20,First League,League,Macedonia
1351,2018,2018-08-11,2019-05-26,First League,League,Macedonia
1352,2019,2019-08-10,2020-04-05,First League,League,Macedonia
1353,2020,2020-08-08,2021-05-16,First League,League,Macedonia
1354,2021,2021-08-08,2022-05-22,First League,League,Macedonia
1355,2022,2022-08-06,2023-03-08,First League,League,Macedonia
1356,2016,2016-08-19,2017-05-19,Liga Leumit,League,Israel
1357,2017,2017-08-18,2018-05-21,Liga Leumit,League,Israel
1358,2018,2018-08-23,2019-05-20,Liga Leumit,League,Israel
1359,2019,2019-08-22,2020-08-02,Liga Leumit,League,Israel
1360,2020,2020-08-27,2021-05-25,Liga Leumit,League,Israel
1361,2021,2021-08-26,2022-05-11,Liga Leumit,League,Israel
1362,2022,2022-08-18,2023-03-17,Liga Leumit,League,Israel
1363,2016,2016-09-09,2017-04-30,Challenge League,League,Malta
1364,2018,2018-09-14,2019-04-28,Challenge League,League,Malta
1365,2016,2016-08-19,2017-05-06,Premier League,League,Malta
1366,2017,2017-08-18,2018-04-21,Premier League,League,Malta
1367,2018,2018-08-17,2019-05-04,Premier League,League,Malta
1368,2019,2019-08-23,2020-04-23,Premier League,League,Malta
1369,2020,2020-09-19,2021-04-25,Premier League,League,Malta
1370,2021,2021-08-12,2022-05-07,Premier League,League,Malta
1371,2022,2022-08-19,2023-04-20,Premier League,League,Malta
1372,2016,2016-07-23,2017-05-30,Super Liga,League,Moldova
1373,2017,2017-07-08,2017-11-26,Super Liga,League,Moldova
1374,2018,2018-04-01,2018-11-24,Super Liga,League,Moldova
1375,2019,2019-03-16,2019-11-09,Super Liga,League,Moldova
1376,2020,2020-07-03,2021-05-26,Super Liga,League,Moldova
1377,2021,2021-07-01,2022-05-26,Super Liga,League,Moldova
1378,2016,2016-08-07,2017-05-21,Primera Division,League,Nicaragua
1379,2017,2017-07-29,2018-06-02,Primera Division,League,Nicaragua
1380,2018,2018-08-25,2019-06-02,Primera Division,League,Nicaragua
1381,2019,2019-07-28,2020-05-10,Primera Division,League,Nicaragua
1382,2020,2020-08-01,2021-05-30,Primera Division,League,Nicaragua
1383,2021,2021-07-31,2022-05-22,Primera Division,League,Nicaragua
1384,2022,2022-07-09,2022-10-28,Primera Division,League,Nicaragua
1385,2016,2016-09-03,2017-05-28,Taça de Portugal,Cup,Portugal
1386,2017,2017-09-02,2018-05-20,Taça de Portugal,Cup,Portugal
1387,2018,2018-09-08,2019-05-25,Taça de Portugal,Cup,Portugal
1388,2019,2019-09-07,2020-08-01,Taça de Portugal,Cup,Portugal
1389,2020,2020-09-26,2021-05-23,Taça de Portugal,Cup,Portugal
1390,2021,2021-09-09,2022-05-22,Taça de Portugal,Cup,Portugal
1391,2022,2022-09-09,2022-11-08,Taça de Portugal,Cup,Portugal
1392,2019,2019-03-29,2019-12-11,Premier Soccer League,League,Zimbabwe
1393,2021,2021-11-05,2022-11-06,Premier Soccer League,League,Zimbabwe
1394,2016,2016-09-09,2017-05-20,Campionato,League,San-Marino
1395,2017,2017-09-08,2018-05-23,Campionato,League,San-Marino
1396,2018,2018-09-21,2019-05-25,Campionato,League,San-Marino
1397,2019,2019-09-20,2020-04-11,Campionato,League,San-Marino
1398,2020,2020-09-12,2021-05-22,Campionato,League,San-Marino
1399,2021,2021-09-18,2022-05-26,Campionato,League,San-Marino
1400,2022,2022-09-02,2023-05-15,Campionato,League,San-Marino
1401,2016,2016-09-08,2017-05-13,Premier League,League,Bahrain
1402,2017,2017-09-09,2018-04-21,Premier League,League,Bahrain
1403,2018,2018-09-16,2019-05-04,Premier League,League,Bahrain
1404,2019,2019-09-20,2020-10-26,Premier League,League,Bahrain
1405,2020,2020-12-08,2021-05-26,Premier League,League,Bahrain
1406,2021,2021-08-25,2022-05-14,Premier League,League,Bahrain
1407,2022,2022-09-11,2022-11-27,Premier League,League,Bahrain
1408,2021,2021-10-31,2022-04-10,Premier League,League,Bermuda
1409,2022,2022-10-01,2023-03-26,Premier League,League,Bermuda
1410,2016,2015-08-05,2016-04-28,CONCACAF Champions League,Cup,World
1411,2018,2018-02-21,2018-04-26,CONCACAF Champions League,Cup,World
1412,2019,2019-02-20,2019-05-02,CONCACAF Champions League,Cup,World
1413,2016,2016-01-27,2016-11-26,AFC Champions League,Cup,World
1414,2017,2017-01-24,2017-11-25,AFC Champions League,Cup,World
1415,2018,2018-01-16,2018-11-10,AFC Champions League,Cup,World
1416,2019,2019-02-05,2019-11-24,AFC Champions League,Cup,World
1417,2020,2020-01-14,2020-12-19,AFC Champions League,Cup,World
1418,2021,2021-04-07,2021-11-23,AFC Champions League,Cup,World
1419,2022,2022-03-08,2023-02-04,AFC Champions League,Cup,World
1420,2016,2016-08-19,2017-06-24,Segunda División,League,Spain
1421,2017,2017-08-18,2018-06-16,Segunda División,League,Spain
1422,2018,2018-08-17,2019-06-16,Segunda División,League,Spain
1423,2019,2019-08-17,2020-08-23,Segunda División,League,Spain
1424,2020,2020-09-12,2021-06-20,Segunda División,League,Spain
1425,2021,2021-08-13,2022-06-19,Segunda División,League,Spain
1426,2022,2022-08-14,2023-05-28,Segunda División,League,Spain
1427,2016,2016-08-26,2017-06-08,Serie B,League,Italy
1428,2017,2017-08-25,2018-06-16,Serie B,League,Italy
1429,2018,2018-08-24,2019-05-11,Serie B,League,Italy
1430,2019,2019-08-23,2020-08-20,Serie B,League,Italy
1431,2020,2020-09-25,2021-05-27,Serie B,League,Italy
1432,2021,2021-08-20,2022-05-29,Serie B,League,Italy
1433,2022,2022-08-13,2023-05-19,Serie B,League,Italy
1434,2016,2016-03-11,2016-11-06,Eliteserien,League,Norway
1435,2017,2017-04-01,2017-11-26,Eliteserien,League,Norway
1436,2018,2018-03-11,2018-11-24,Eliteserien,League,Norway
1437,2019,2019-03-30,2019-12-01,Eliteserien,League,Norway
1438,2020,2020-06-16,2020-12-28,Eliteserien,League,Norway
1439,2021,2021-04-05,2021-12-15,Eliteserien,League,Norway
1440,2022,2022-04-02,2022-11-13,Eliteserien,League,Norway
1441,2016,2016-08-05,2017-05-05,Eerste Divisie,League,Netherlands
1442,2017,2017-08-18,2018-04-28,Eerste Divisie,League,Netherlands
1443,2018,2018-08-17,2019-05-03,Eerste Divisie,League,Netherlands
1444,2019,2019-08-09,2020-05-01,Eerste Divisie,League,Netherlands
1445,2020,2020-08-28,2021-05-12,Eerste Divisie,League,Netherlands
1446,2021,2021-08-06,2022-05-06,Eerste Divisie,League,Netherlands
1447,2022,2022-08-05,2023-05-19,Eerste Divisie,League,Netherlands
1448,2016,2016-04-02,2016-11-06,Allsvenskan,League,Sweden
1449,2017,2017-04-01,2017-11-05,Allsvenskan,League,Sweden
1450,2018,2018-04-01,2018-11-11,Allsvenskan,League,Sweden
1451,2019,2019-03-31,2019-11-10,Allsvenskan,League,Sweden
1452,2020,2020-06-14,2020-12-13,Allsvenskan,League,Sweden
1453,2021,2021-04-10,2021-12-14,Allsvenskan,League,Sweden
1454,2022,2022-04-03,2022-11-06,Allsvenskan,League,Sweden
1455,2016,2016-07-17,2017-05-21,Primera División,League,Costa-Rica
1456,2017,2017-07-29,2018-05-20,Primera División,League,Costa-Rica
1457,2018,2018-07-22,2019-05-16,Primera División,League,Costa-Rica
1458,2019,2019-07-21,2020-06-30,Primera División,League,Costa-Rica
1459,2020,2020-08-15,2021-05-27,Primera División,League,Costa-Rica
1460,2021,2021-07-27,2022-07-06,Primera División,League,Costa-Rica
1461,2022,2022-07-19,2022-11-05,Primera División,League,Costa-Rica
1462,2016,2016-05-01,2016-10-01,Úrvalsdeild,League,Iceland
1463,2017,2017-04-30,2017-09-30,Úrvalsdeild,League,Iceland
1464,2018,2018-04-27,2018-09-29,Úrvalsdeild,League,Iceland
1465,2019,2019-04-26,2019-09-28,Úrvalsdeild,League,Iceland
1466,2020,2020-06-13,2020-11-30,Úrvalsdeild,League,Iceland
1467,2021,2021-04-30,2021-09-25,Úrvalsdeild,League,Iceland
1468,2022,2022-04-18,2022-10-29,Úrvalsdeild,League,Iceland
1469,2016,2016-03-04,2016-10-30,Super League,League,China
1470,2017,2017-03-03,2017-11-04,Super League,League,China
1471,2018,2018-03-02,2018-11-11,Super League,League,China
1472,2019,2019-03-01,2019-12-01,Super League,League,China
1473,2020,2020-07-25,2020-11-22,Super League,League,China
1474,2021,2021-04-20,2022-01-12,Super League,League,China
1475,2022,2022-06-03,2022-12-17,Super League,League,China
1476,2016,2016-08-05,2017-05-17,Coppa Italia,Cup,Italy
1477,2017,2017-07-29,2018-05-09,Coppa Italia,Cup,Italy
1478,2018,2018-07-28,2019-05-15,Coppa Italia,Cup,Italy
1479,2019,2019-08-03,2020-06-17,Coppa Italia,Cup,Italy
1480,2020,2020-09-22,2021-05-19,Coppa Italia,Cup,Italy
1481,2021,2021-08-07,2022-05-11,Coppa Italia,Cup,Italy
1482,2022,2022-07-30,2023-01-11,Coppa Italia,Cup,Italy
1483,2016,2016-08-26,2017-06-12,Botola Pro,League,Morocco
1484,2017,2017-09-08,2018-05-21,Botola Pro,League,Morocco
1485,2018,2018-08-25,2019-06-11,Botola Pro,League,Morocco
1486,2019,2019-09-14,2020-10-11,Botola Pro,League,Morocco
1487,2020,2020-12-04,2021-07-27,Botola Pro,League,Morocco
1488,2021,2021-09-10,2022-07-04,Botola Pro,League,Morocco
1489,2022,2022-09-01,2022-11-06,Botola Pro,League,Morocco
1490,2016,2016-07-23,2017-06-02,Super League,League,Switzerland
1491,2017,2017-07-22,2018-05-19,Super League,League,Switzerland
1492,2018,2018-07-21,2019-05-25,Super League,League,Switzerland
1493,2019,2019-07-19,2020-08-10,Super League,League,Switzerland
1494,2020,2020-09-19,2021-05-30,Super League,League,Switzerland
1495,2021,2021-07-24,2022-05-29,Super League,League,Switzerland
1496,2022,2022-07-16,2023-05-29,Super League,League,Switzerland
1497,2016,2016-07-15,2017-05-27,HNL,League,Croatia
1498,2017,2017-07-14,2018-05-19,HNL,League,Croatia
1499,2018,2018-07-27,2019-05-26,HNL,League,Croatia
1500,2019,2019-07-19,2020-07-25,HNL,League,Croatia
1501,2020,2020-08-14,2021-05-22,HNL,League,Croatia
1502,2021,2021-07-16,2022-05-21,HNL,League,Croatia
1503,2016,2016-07-30,2017-05-21,Premier League,League,Russia
1504,2017,2017-07-15,2018-05-13,Premier League,League,Russia
1505,2018,2018-07-28,2019-05-26,Premier League,League,Russia
1506,2019,2019-07-12,2020-07-22,Premier League,League,Russia
1507,2020,2020-08-08,2021-05-16,Premier League,League,Russia
1508,2021,2021-07-23,2022-05-28,Premier League,League,Russia
1509,2022,2022-07-15,2023-06-03,Premier League,League,Russia
1510,2016,2016-01-30,2016-12-18,Primera A,League,Colombia
1511,2017,2017-02-04,2017-12-18,Primera A,League,Colombia
1512,2018,2018-02-03,2018-12-16,Primera A,League,Colombia
1513,2019,2019-01-26,2019-12-07,Primera A,League,Colombia
1514,2020,2020-01-24,2020-12-30,Primera A,League,Colombia
1515,2021,2021-01-16,2021-12-23,Primera A,League,Colombia
1516,2022,2022-01-20,2022-11-24,Primera A,League,Colombia
1517,2016,2016-01-22,2016-05-22,Division Profesional - Apertura,League,Paraguay
1518,2017,2017-02-03,2017-06-24,Division Profesional - Apertura,League,Paraguay
1519,2018,2018-02-02,2018-06-10,Division Profesional - Apertura,League,Paraguay
1520,2019,2019-01-22,2019-05-20,Division Profesional - Apertura,League,Paraguay
1521,2020,2020-01-17,2020-09-27,Division Profesional - Apertura,League,Paraguay
1522,2021,2021-02-05,2021-05-24,Division Profesional - Apertura,League,Paraguay
1523,2022,2022-02-04,2022-07-02,Division Profesional - Apertura,League,Paraguay
1524,2016,2016-03-16,2016-12-07,Copa Do Brasil,Cup,Brazil
1525,2017,2017-02-22,2017-09-28,Copa Do Brasil,Cup,Brazil
1526,2018,2018-01-30,2018-10-18,Copa Do Brasil,Cup,Brazil
1527,2019,2019-02-05,2019-09-19,Copa Do Brasil,Cup,Brazil
1528,2020,2020-02-05,2021-02-18,Copa Do Brasil,Cup,Brazil
1529,2021,2021-03-09,2021-12-15,Copa Do Brasil,Cup,Brazil
1530,2022,2022-02-22,2022-10-20,Copa Do Brasil,Cup,Brazil
1531,2016,2016-08-16,2017-04-30,KNVB Beker,Cup,Netherlands
1532,2017,2017-08-19,2018-04-22,KNVB Beker,Cup,Netherlands
1533,2018,2018-08-18,2019-05-05,KNVB Beker,Cup,Netherlands
1534,2019,2019-08-17,2020-04-19,KNVB Beker,Cup,Netherlands
1535,2020,2020-08-29,2021-04-18,KNVB Beker,Cup,Netherlands
1536,2021,2021-08-14,2022-04-17,KNVB Beker,Cup,Netherlands
1537,2022,2022-08-13,2023-01-10,KNVB Beker,Cup,Netherlands
1538,2016,2016-08-05,2017-04-28,Challenger Pro League,League,Belgium
1539,2017,2017-08-04,2018-04-29,Challenger Pro League,League,Belgium
1540,2018,2018-08-03,2019-04-26,Challenger Pro League,League,Belgium
1541,2019,2019-08-02,2020-08-02,Challenger Pro League,League,Belgium
1542,2020,2020-08-21,2021-04-23,Challenger Pro League,League,Belgium
1543,2021,2021-08-13,2022-04-15,Challenger Pro League,League,Belgium
1544,2022,2022-08-12,2023-02-10,Challenger Pro League,League,Belgium
1545,2017,2017-03-11,2017-10-28,League One,League,China
1546,2018,2018-03-10,2018-11-03,League One,League,China
1547,2019,2019-03-09,2019-11-02,League One,League,China
1548,2020,2020-09-12,2020-11-21,League One,League,China
1549,2021,2021-04-24,2021-12-30,League One,League,China
1550,2022,2022-06-08,2022-11-13,League One,League,China
1551,2016,2016-08-19,2017-05-28,First NL,League,Croatia
1552,2017,2017-08-18,2018-05-20,First NL,League,Croatia
1553,2018,2018-08-24,2019-05-25,First NL,League,Croatia
1554,2019,2019-08-16,2020-05-16,First NL,League,Croatia
1555,2020,2020-08-13,2021-05-29,First NL,League,Croatia
1556,2021,2021-08-13,2022-05-28,First NL,League,Croatia
1557,2018,2018-09-15,2019-05-12,Frauen Bundesliga,League,Germany
1558,2019,2019-09-07,2020-05-16,Primera División Femenina,League,Spain
1559,2016,2016-05-06,2016-09-24,1. Deild,League,Iceland
1560,2017,2017-05-05,2017-09-23,1. Deild,League,Iceland
1561,2018,2018-05-05,2018-09-22,1. Deild,League,Iceland
1562,2019,2019-05-04,2019-09-21,1. Deild,League,Iceland
1563,2020,2020-06-19,2020-11-14,1. Deild,League,Iceland
1564,2021,2021-05-06,2021-09-18,1. Deild,League,Iceland
1565,2022,2022-05-05,2022-09-17,1. Deild,League,Iceland
1566,2019,2019-04-28,2019-11-17,Division Intermedia,League,Paraguay
1567,2020,2020-03-22,2020-10-10,Division Intermedia,League,Paraguay
1568,2022,2022-04-01,2022-10-23,Division Intermedia,League,Paraguay
1569,2016,2016-04-03,2016-11-26,1. Division,League,Norway
1570,2017,2017-04-02,2017-11-19,1. Division,League,Norway
1571,2018,2018-04-02,2018-11-29,1. Division,League,Norway
1572,2019,2019-03-30,2019-11-09,1. Division,League,Norway
1573,2020,2020-07-03,2020-12-22,1. Division,League,Norway
1574,2021,2021-05-15,2021-12-12,1. Division,League,Norway
1575,2022,2022-04-02,2022-11-03,1. Division,League,Norway
1576,2016,2016-04-02,2016-11-05,Superettan,League,Sweden
1577,2017,2017-04-01,2017-11-04,Superettan,League,Sweden
1578,2018,2018-03-31,2018-11-10,Superettan,League,Sweden
1579,2019,2019-03-30,2019-11-03,Superettan,League,Sweden
1580,2020,2020-06-16,2020-12-13,Superettan,League,Sweden
1581,2021,2021-04-10,2021-12-05,Superettan,League,Sweden
1582,2022,2022-04-03,2022-11-05,Superettan,League,Sweden
1583,2016,2016-07-23,2017-06-03,Challenge League,League,Switzerland
1584,2017,2017-07-21,2018-05-21,Challenge League,League,Switzerland
1585,2018,2018-07-20,2019-05-26,Challenge League,League,Switzerland
1586,2019,2019-07-20,2020-08-02,Challenge League,League,Switzerland
1587,2020,2020-09-18,2021-05-22,Challenge League,League,Switzerland
1588,2021,2021-07-23,2022-05-21,Challenge League,League,Switzerland
1589,2022,2022-07-15,2023-05-27,Challenge League,League,Switzerland
1590,2016,2016-07-16,2017-05-28,Liga MX,League,Mexico
1591,2017,2017-07-22,2018-05-21,Liga MX,League,Mexico
1592,2018,2018-07-21,2019-05-27,Liga MX,League,Mexico
1593,2019,2019-07-20,2020-05-11,Liga MX,League,Mexico
1594,2020,2020-07-25,2021-05-31,Liga MX,League,Mexico
1595,2021,2021-07-23,2022-05-30,Liga MX,League,Mexico
1596,2022,2022-07-02,2022-10-30,Liga MX,League,Mexico
1597,2016,2016-07-16,2017-05-21,Liga de Expansión MX,League,Mexico
1598,2017,2017-07-22,2018-05-13,Liga de Expansión MX,League,Mexico
1599,2018,2018-07-21,2019-05-06,Liga de Expansión MX,League,Mexico
1600,2019,2019-08-02,2020-04-13,Liga de Expansión MX,League,Mexico
1601,2016,2016-02-13,2016-10-22,Super League,League,Malaysia
1602,2017,2017-01-20,2017-10-28,Super League,League,Malaysia
1603,2018,2018-02-03,2018-07-29,Super League,League,Malaysia
1604,2019,2019-02-01,2019-07-21,Super League,League,Malaysia
1605,2020,2020-02-28,2020-10-10,Super League,League,Malaysia
1606,2021,2021-03-05,2021-08-08,Super League,League,Malaysia
1607,2022,2022-03-04,2022-09-17,Super League,League,Malaysia
1608,2016,2016-02-12,2016-10-22,Premier League,League,Malaysia
1609,2017,2017-01-20,2017-10-27,Premier League,League,Malaysia
1610,2019,2019-02-01,2019-07-20,Premier League,League,Malaysia
1611,2020,2020-02-29,2020-10-09,Premier League,League,Malaysia
1612,2021,2021-03-06,2021-08-24,Premier League,League,Malaysia
1613,2022,2022-03-05,2022-09-04,Premier League,League,Malaysia
1614,2016,2016-02-05,2016-12-18,Primera División,League,Peru
1615,2017,2017-02-04,2017-12-03,Primera División,League,Peru
1616,2018,2018-02-03,2018-12-16,Primera División,League,Peru
1617,2019,2019-02-16,2019-12-15,Primera División,League,Peru
1618,2020,2020-02-01,2020-12-20,Primera División,League,Peru
1619,2021,2021-03-12,2021-11-28,Primera División,League,Peru
1620,2022,2022-02-04,2022-11-06,Primera División,League,Peru
1621,2016,2016-04-23,2016-12-11,Segunda División,League,Peru
1622,2017,2017-04-22,2017-11-26,Segunda División,League,Peru
1623,2018,2018-04-08,2018-12-02,Segunda División,League,Peru
1624,2019,2019-05-19,2019-11-02,Segunda División,League,Peru
1625,2020,2020-10-27,2020-12-27,Segunda División,League,Peru
1626,2021,2021-05-19,2021-10-15,Segunda División,League,Peru
1627,2022,2022-04-02,2022-09-25,Segunda División,League,Peru
1628,2016,2016-07-22,2017-06-05,Liga I,League,Romania
1629,2017,2017-07-14,2018-06-02,Liga I,League,Romania
1630,2018,2018-07-20,2019-06-02,Liga I,League,Romania
1631,2019,2019-07-12,2020-08-15,Liga I,League,Romania
1632,2020,2020-08-21,2021-06-03,Liga I,League,Romania
1633,2021,2021-07-15,2022-05-27,Liga I,League,Romania
1634,2022,2022-07-16,2023-03-11,Liga I,League,Romania
1635,2016,2016-08-06,2017-06-03,Liga II,League,Romania
1636,2017,2017-08-04,2018-06-02,Liga II,League,Romania
1637,2018,2018-08-03,2019-06-01,Liga II,League,Romania
1638,2019,2019-08-02,2020-08-02,Liga II,League,Romania
1639,2020,2020-08-29,2021-05-23,Liga II,League,Romania
1640,2021,2021-07-31,2022-05-21,Liga II,League,Romania
1641,2022,2022-08-06,2023-03-11,Liga II,League,Romania
1642,2016,2016-07-22,2017-05-21,Super Liga,League,Serbia
1643,2017,2017-07-21,2018-05-19,Super Liga,League,Serbia
1644,2018,2018-07-20,2019-05-19,Super Liga,League,Serbia
1645,2019,2019-07-19,2020-06-20,Super Liga,League,Serbia
1646,2020,2020-07-31,2021-05-19,Super Liga,League,Serbia
1647,2021,2021-07-16,2022-05-28,Super Liga,League,Serbia
1648,2022,2022-07-09,2023-04-09,Super Liga,League,Serbia
1649,2016,2016-08-12,2017-05-27,Prva Liga,League,Serbia
1650,2017,2017-08-18,2018-05-31,Prva Liga,League,Serbia
1651,2018,2018-08-10,2019-05-19,Prva Liga,League,Serbia
1652,2019,2019-08-02,2020-06-20,Prva Liga,League,Serbia
1653,2020,2020-08-14,2021-05-19,Prva Liga,League,Serbia
1654,2021,2021-08-06,2022-05-21,Prva Liga,League,Serbia
1655,2022,2022-07-30,2023-04-13,Prva Liga,League,Serbia
1656,2016,2016-08-23,2017-05-27,Premier Soccer League,League,South-Africa
1657,2017,2017-08-18,2018-05-12,Premier Soccer League,League,South-Africa
1658,2018,2018-08-04,2019-05-11,Premier Soccer League,League,South-Africa
1659,2019,2019-08-03,2020-09-21,Premier Soccer League,League,South-Africa
1660,2020,2020-10-24,2021-06-30,Premier Soccer League,League,South-Africa
1661,2021,2021-08-20,2022-06-15,Premier Soccer League,League,South-Africa
1662,2022,2022-08-05,2023-05-20,Premier Soccer League,League,South-Africa
1663,2018,2018-08-11,2019-04-30,Azadegan League,League,Iran
1664,2019,2019-08-17,2020-08-16,Azadegan League,League,Iran
1665,2020,2020-11-22,2021-07-19,Azadegan League,League,Iran
1666,2021,2021-10-16,2022-06-07,Azadegan League,League,Iran
1667,2022,2022-08-27,2022-12-20,Azadegan League,League,Iran
1668,2016,2016-08-11,2017-05-04,Pro League,League,Saudi-Arabia
1669,2017,2017-08-10,2018-04-12,Pro League,League,Saudi-Arabia
1670,2018,2018-08-30,2019-05-16,Pro League,League,Saudi-Arabia
1671,2019,2019-08-22,2020-09-09,Pro League,League,Saudi-Arabia
1672,2020,2020-10-17,2021-05-30,Pro League,League,Saudi-Arabia
1673,2021,2021-08-11,2022-05-29,Pro League,League,Saudi-Arabia
1674,2022,2022-08-25,2023-02-02,Pro League,League,Saudi-Arabia
1675,2016,2016-08-11,2017-05-05,Division 1,League,Saudi-Arabia
1676,2017,2017-09-12,2018-04-18,Division 1,League,Saudi-Arabia
1677,2018,2018-08-28,2019-05-15,Division 1,League,Saudi-Arabia
1678,2019,2019-08-20,2020-09-20,Division 1,League,Saudi-Arabia
1679,2020,2020-10-20,2021-05-31,Division 1,League,Saudi-Arabia
1680,2021,2021-09-06,2022-05-29,Division 1,League,Saudi-Arabia
